51-020950 O US VA DANVILLE         36 34 08.91N 079 19 24.37W POLE               1 00029 00590 U 1 A U                A 2012283 
51-021050 O US VA DANVILLE         36 34 11.37N 079 19 20.93W BLDG               1 00010 00552 U 1 A U                A 2012283 
51-020944 O US VA DANVILLE         36 34 12.55N 079 20 23.90W TOWER              1 00035 00591 R 1 A U                A 2012283 
51-021002 O US VA DANVILLE         36 34 17.38N 079 20 01.93W CATENARY           1 00064 00605 U 1 A U                A 2012283 
51-020961 O US VA DANVILLE         36 34 18.26N 079 19 55.80W POLE               1 00040 00589 U 1 A U                A 2012283 
51-021058 O US VA DANVILLE         36 34 18.47N 079 21 32.27W TOWER              1 00165 00689 U 1 B U                A 2012283 
51-000561 U US VA DANVILLE         36 34 19.00N 079 25 45.00W TANK               1 00150 00715 U     U                A 1981006 
51-000223 O US VA VALENTINES       36 34 19.99N 077 49 09.45W TOWER              1 00348 00688 R 1 A P 2011AEA01075OE C 2014084 
51-020964 O US VA DANVILLE         36 34 20.06N 079 19 57.64W POLE               1 00052 00596 U 1 B U                A 2012283 
51-020965 O US VA DANVILLE         36 34 21.59N 079 19 59.14W CATENARY           1 00041 00583 U 1 A U                A 2012283 
51-020962 O US VA DANVILLE         36 34 22.15N 079 19 53.00W FENCE              1 00019 00563 U 1 A U                A 2012283 
51-020951 O US VA DANVILLE         36 34 22.19N 079 20 05.85W GEN UTIL           1 00037 00589 R 1 A U                A 2012283 
51-020967 O US VA DANVILLE         36 34 22.50N 079 20 00.03W CATENARY           1 00036 00580 U 1 A U                A 2012283 
51-020968 O US VA DANVILLE         36 34 23.22N 079 20 00.75W CATENARY           1 00027 00575 U 1 A U                A 2012283 
51-001981 O US VA MUNDEN           36 34 24.17N 076 00 17.73W TOWER              1 00200 00206 N 2 C N 2003AEA02492OE C 2004299 
51-020952 O US VA DANVILLE         36 34 24.25N 079 20 24.49W BLDG               1 00019 00588 U 1 A U                A 2012283 
51-073249 U US VA DANVILLE         36 34 24.67N 079 24 22.23W TOWER              1 00155 00676 N 4 D N 2018AEA08779OE A 2019175 
51-020969 O US VA DANVILLE         36 34 24.79N 079 19 59.76W FENCE              1 00011 00560 U 1 A U                A 2012283 
51-020975 O US VA DANVILLE         36 34 26.44N 079 20 11.04W NAVAID             1 00003 00566 U 1 A U                A 2012283 
51-020963 O US VA DANVILLE         36 34 28.48N 079 19 48.24W FENCE              1 00004 00542 U 1 A U                A 2012283 
51-021024 O US VA DANVILLE         36 34 28.69N 079 20 22.59W TOWER              1 00049 00619 U 1 A U                A 2012283 
51-020953 O US VA DANVILLE         36 34 28.69N 079 20 22.58W TOWER              1 00053 00623 R 1 A U                A 2012283 
51-020971 O US VA DANVILLE         36 34 29.60N 079 20 03.40W NAVAID             1 00004 00559 U 1 A U                A 2012283 
51-020954 O US VA DANVILLE         36 34 29.87N 079 20 22.80W BLDG               1 00038 00608 U 1 A U                A 2012283 
51-020978 O US VA DANVILLE         36 34 30.49N 079 20 09.83W NAVAID             1 00005 00568 U 1 A U                A 2012283 
51-020984 O US VA DANVILLE         36 34 30.50N 079 20 15.04W NAVAID             1 00006 00573 U 1 A U                A 2012283 
51-020989 O US VA DANVILLE         36 34 30.57N 079 20 18.98W NAVAID             1 00005 00573 U 1 A U                A 2012283 
51-020972 O US VA DANVILLE         36 34 30.69N 079 20 05.75W SIGN               1 00007 00564 U 1 A U                A 2012283 
51-020981 O US VA DANVILLE         36 34 30.82N 079 20 11.17W NAVAID             1 00002 00567 U 1 A U                A 2012283 
51-020976 O US VA DANVILLE         36 34 30.85N 079 20 07.30W NAVAID             1 00029 00588 U 1 A U                A 2012283 
51-020985 O US VA DANVILLE         36 34 31.17N 079 20 14.60W NAVAID             1 00002 00569 U 1 A U                A 2012283 
51-020970 O US VA DANVILLE         36 34 31.25N 079 20 00.51W NAVAID             1 00006 00557 U 1 A U                A 2012283 
51-020974 O US VA DANVILLE         36 34 31.42N 079 20 06.79W NAVAID             1 00007 00566 U 1 A U                A 2012283 
51-021023 O US VA DANVILLE         36 34 31.51N 079 20 22.17W POLE               1 00036 00605 U 1 A U                A 2012283 
51-020979 O US VA DANVILLE         36 34 31.85N 079 20 09.43W NAVAID             1 00004 00566 U 1 A U                A 2012283 
51-020992 O US VA DANVILLE         36 34 32.64N 079 20 22.09W POLE               1 00035 00604 U 1 A U                A 2012283 
51-020988 O US VA DANVILLE         36 34 32.87N 079 20 16.05W NAVAID             1 00002 00570 U 1 A U                A 2012283 
51-020986 O US VA DANVILLE         36 34 32.96N 079 20 13.93W NAVAID             1 00003 00569 U 1 A U                A 2012283 
51-020990 O US VA DANVILLE         36 34 32.99N 079 20 18.09W NAVAID             1 00002 00571 U 1 A U                A 2012283 
51-020980 O US VA DANVILLE         36 34 33.14N 079 20 08.65W NAVAID             1 00003 00564 U 1 A U                A 2012283 
51-020973 O US VA DANVILLE         36 34 33.34N 079 20 04.25W NAVAID             1 00004 00560 U 1 A U                A 2012283 
51-020983 O US VA DANVILLE         36 34 33.63N 079 20 10.62W NAVAID             1 00004 00567 U 1 A U                A 2012283 
51-020977 O US VA DANVILLE         36 34 34.17N 079 20 05.77W NAVAID             1 00004 00560 U 1 A U                A 2012283 
51-020993 O US VA DANVILLE         36 34 34.32N 079 20 23.39W BLDG               1 00030 00601 U 1 A U                A 2012283 
51-020943 O US VA DANVILLE         36 34 34.54N 079 20 15.63W POLE               1 00022 00590 R 1 A U                A 2012283 
51-020991 O US VA DANVILLE         36 34 35.27N 079 20 16.57W NAVAID             1 00001 00570 U 1 A U                A 2012283 
51-020982 O US VA DANVILLE         36 34 35.35N 079 20 07.77W NAVAID             1 00005 00563 U 1 A U                A 2012283 
51-020987 O US VA DANVILLE         36 34 35.69N 079 20 12.96W NAVAID             1 00002 00568 U 1 A U                A 2012283 
51-020994 O US VA DANVILLE         36 34 35.88N 079 20 23.27W POLE               1 00024 00596 U 1 A U                A 2012283 
51-020942 O US VA DANVILLE         36 34 35.89N 079 20 16.16W POLE               1 00020 00589 R 1 A U                A 2012283 
51-020966 O US VA DANVILLE         36 34 35.90N 079 19 47.61W FENCE              1 00007 00547 U 1 B U                A 2012283 
51-001705 O US VA TRIPLET          36 34 36.00N 077 45 19.00W TOWER              1 00299 00491 R 5 D M 2000AEA02995OE C 2014152 
51-020995 O US VA DANVILLE         36 34 36.34N 079 20 24.24W POLE               1 00022 00594 U 1 A U                A 2012283 
51-020941 O US VA DANVILLE         36 34 36.65N 079 20 14.81W GEN UTIL           1 00013 00581 U 1 A U                A 2012283 
51-020996 O US VA DANVILLE         36 34 36.65N 079 20 24.81W POLE               1 00026 00598 U 1 A U                A 2012283 
51-020956 O US VA DANVILLE         36 34 39.01N 079 20 25.03W BLDG               1 00028 00602 U 1 A U                A 2012283 
51-020997 O US VA DANVILLE         36 34 40.95N 079 20 25.96W BLDG               1 00037 00612 U 1 A U                A 2012283 
51-020998 O US VA DANVILLE         36 34 41.94N 079 20 26.46W BLDG               1 00022 00598 U 1 A U                A 2012283 
51-021071 O US VA DANVILLE         36 34 42.39N 079 21 15.35W T-L TWR            1 00073 00640 U 1 A U                A 2012283 
51-020949 O US VA DANVILLE         36 34 44.03N 079 20 29.79W POLE               1 00031 00608 U 1 A U                A 2012283 
51-020957 O US VA DANVILLE         36 34 44.61N 079 20 31.71W TOWER              1 00064 00641 U 1 A U                A 2012283 
51-001476 O US VA DANVILLE         36 34 45.99N 079 11 36.16W TOWER              1 00255 00709 D 4 D N 2022AEA05357OE C 2023206 
51-020999 O US VA DANVILLE         36 34 46.05N 079 20 30.78W POLE               1 00030 00608 U 1 A U                A 2012283 
51-021000 O US VA DANVILLE         36 34 46.26N 079 20 31.53W POLE               1 00015 00592 U 1 A U                A 2012283 
51-069233 U US VA DANVILLE         36 34 46.40N 079 23 04.60W POLE               1 00063 00496 N 4 D N 2015AEA02209OE A 2018026 
51-022841 U US VA DANVILLE         36 34 46.58N 079 18 43.91W T-L TWR            1 00085 00622 N 4 D N 2014AEA02054OE A 2016218 
51-021005 O US VA DANVILLE         36 34 47.49N 079 20 33.23W BLDG               1 00018 00599 U 1 A U                A 2012283 
51-021004 O US VA DANVILLE         36 34 47.89N 079 20 32.59W SIGN               1 00018 00596 U 1 A U                A 2012283 
51-021003 O US VA DANVILLE         36 34 48.05N 079 20 31.76W POLE               1 00032 00606 U 1 A U                A 2012283 
51-021057 O US VA DANVILLE         36 34 48.42N 079 18 41.80W TANK               1 00182 00726 U 1 B U                A 2012283 
51-022840 U US VA DANVILLE         36 34 48.48N 079 18 45.48W T-L TWR            1 00073 00606 N 4 D N 2014AEA02053OE A 2016218 
51-021014 O US VA DANVILLE         36 34 49.57N 079 20 37.24W BLDG               1 00021 00607 U 1 A U                A 2012283 
51-021006 O US VA DANVILLE         36 34 49.95N 079 20 32.55W POLE               1 00027 00603 U 1 A U                A 2012283 
51-021010 O US VA DANVILLE         36 34 49.97N 079 20 35.25W BLDG               1 00017 00599 U 1 A U                A 2012283 
51-022839 O US VA DANVILLE         36 34 50.37N 079 18 47.04W T-L TWR            1 00073 00602 N 5 E N 2014AEA02052OE A 2016217 
51-020946 O US VA DANVILLE         36 34 50.68N 079 20 06.06W NAVAID             1 00020 00561 U 1 A U                A 2012283 
51-021021 O US VA DANVILLE         36 34 50.93N 079 20 39.58W POLE               1 00038 00626 U 1 A U                A 2012283 
51-021018 O US VA DANVILLE         36 34 50.94N 079 20 38.00W SIGN               1 00025 00611 U 1 A U                A 2012283 
51-021001 O US VA DANVILLE         36 34 50.99N 079 20 28.23W POLE               1 00033 00593 U 1 A U                A 2012283 
51-021007 O US VA DANVILLE         36 34 51.01N 079 20 31.83W POLE               1 00044 00613 U 1 A U                A 2012283 
51-021012 O US VA DANVILLE         36 34 51.02N 079 20 35.07W POLE               1 00047 00625 U 1 A U                A 2012283 
51-021017 O US VA DANVILLE         36 34 51.08N 079 20 37.60W POLE               1 00032 00615 U 1 A U                A 2012283 
51-021026 O US VA DANVILLE         36 34 51.11N 079 20 41.52W SIGN               1 00036 00628 U 1 A U                A 2012283 
51-021022 O US VA DANVILLE         36 34 51.16N 079 20 39.59W POLE               1 00033 00622 U 1 A U                A 2012283 
51-000140 O US VA DANVILLE         36 34 51.19N 079 26 38.97W TOWER              1 00211 00737 R 1 D P 2020AEA07695OE C 2020248 
51-001952 O US VA DANVILLE         36 34 51.23N 079 26 43.75W TOWER              1 00211 00737 R 4 D P 2020AEA07697OE C 2020248 
51-001951 O US VA DANVILLE         36 34 51.23N 079 26 41.38W TOWER              1 00211 00737 R 4 D P 2020AEA07696OE C 2020248 
51-001953 O US VA DANVILLE         36 34 51.26N 079 26 46.22W TOWER              1 00211 00737 R 4 D P 2020AEA07698OE C 2020248 
51-021056 O US VA DANVILLE         36 34 51.37N 079 19 12.74W T-L TWR            1 00090 00617 N 1 E N 2014AEA02040OE C 2016196 
51-021029 O US VA DANVILLE         36 34 51.38N 079 20 42.34W POLE               1 00031 00623 U 1 A U                A 2012283 
51-021008 O US VA DANVILLE         36 34 51.56N 079 20 31.78W POLE               1 00028 00597 U 1 A U                A 2012283 
51-021011 O US VA DANVILLE         36 34 51.56N 079 20 34.18W POLE               1 00028 00604 U 1 A U                A 2012283 
51-021016 O US VA DANVILLE         36 34 51.58N 079 20 36.42W POLE               1 00028 00608 U 1 A U                A 2012283 
51-021020 O US VA DANVILLE         36 34 51.67N 079 20 38.80W POLE               1 00025 00611 U 1 A U                A 2012283 
51-021028 O US VA DANVILLE         36 34 51.88N 079 20 41.13W POLE               1 00022 00614 U 1 A U                A 2012283 
51-022817 O US VA DANVILLE         36 34 51.99N 079 18 55.97W T-L TWR            1 00073 00559 N 5 E N 2014AEA02047OE A 2016197 
51-022818 U US VA DANVILLE         36 34 52.01N 079 18 54.18W T-L TWR            1 00073 00568 N 4 D N 2014AEA02048OE A 2016343 
51-022836 O US VA DANVILLE         36 34 52.03N 079 18 51.88W T-L TWR            1 00073 00580 N 5 E N 2014AEA02049OE A 2016217 
51-022827 O US VA DANVILLE         36 34 52.04N 079 19 11.16W T-L TWR            1 00077 00597 N 5 E N 2015AEA06212OE A 2016197 
51-022837 O US VA DANVILLE         36 34 52.05N 079 18 50.08W T-L TWR            1 00077 00594 N 5 E N 2014AEA02050OE A 2016217 
51-022815 O US VA DANVILLE         36 34 52.06N 079 19 00.29W T-L TWR            1 00073 00553 N 5 E N 2014AEA02045OE A 2016197 
51-022838 O US VA DANVILLE         36 34 52.06N 079 18 48.43W T-L TWR            1 00085 00611 N 5 E N 2014AEA02051OE A 2016217 
51-022816 O US VA DANVILLE         36 34 52.07N 079 18 58.66W T-L TWR            1 00077 00547 N 5 E N 2014AEA02046OE A 2016197 
51-022813 O US VA DANVILLE         36 34 52.08N 079 19 04.63W T-L TWR            1 00073 00568 N 5 E N 2014AEA02043OE A 2016195 
51-022814 O US VA DANVILLE         36 34 52.08N 079 19 02.87W T-L TWR            1 00073 00564 N 5 E N 2014AEA02044OE A 2016195 
51-022812 O US VA DANVILLE         36 34 52.10N 079 19 08.30W T-L TWR            1 00077 00582 N 5 E N 2014AEA02042OE A 2016195 
51-021032 O US VA DANVILLE         36 34 52.24N 079 20 43.49W POLE               1 00023 00618 U 1 A U                A 2012283 
51-020958 O US VA DANVILLE         36 34 52.35N 079 19 57.69W POLE               1 00036 00554 U 1 A U                A 2012283 
51-021009 O US VA DANVILLE         36 34 52.51N 079 20 31.61W POLE               1 00040 00609 U 1 A U                A 2012283 
51-021013 O US VA DANVILLE         36 34 52.52N 079 20 34.62W POLE               1 00037 00613 U 1 A U                A 2012283 
51-021015 O US VA DANVILLE         36 34 52.64N 079 20 34.98W SIGN               1 00029 00605 U 1 A U                A 2012283 
51-021025 O US VA DANVILLE         36 34 52.83N 079 20 39.13W SIGN               1 00025 00615 U 1 A U                A 2012283 
51-021031 O US VA DANVILLE         36 34 52.89N 079 20 42.10W POLE               1 00031 00625 U 1 A U                A 2012283 
51-067886 U US VA DANVILLE         36 34 53.05N 079 20 15.54W BLDG               1 00024 00569 N 4 D N 2010AEA04081OE A 2017346 
51-022826 O US VA DANVILLE         36 34 53.10N 079 19 17.09W T-L TWR            1 00086 00620 N 5 E N 2015AEA06210OE A 2016197 
51-021034 O US VA DANVILLE         36 34 53.20N 079 20 43.18W SIGN               1 00015 00612 U 1 A U                A 2012283 
51-021035 O US VA DANVILLE         36 34 53.33N 079 20 43.14W POLE               1 00015 00612 U 1 A U                A 2012283 
51-021036 O US VA DANVILLE         36 34 53.50N 079 20 45.18W POLE               1 00032 00631 U 1 A U                A 2012283 
51-021043 O US VA DANVILLE         36 34 53.94N 079 20 47.25W POLE               1 00022 00621 U 1 A U                A 2012283 
51-021039 O US VA DANVILLE         36 34 54.02N 079 20 46.00W POLE               1 00020 00620 U 1 A U                A 2012283 
51-021033 O US VA DANVILLE         36 34 54.10N 079 20 42.10W BLDG               1 00014 00611 U 1 A U                A 2012283 
51-021038 O US VA DANVILLE         36 34 54.24N 079 20 45.40W BLDG               1 00025 00625 U 1 A U                A 2012283 
51-021019 O US VA DANVILLE         36 34 54.76N 079 20 35.66W POLE               1 00036 00615 U 1 A U                A 2012283 
51-021040 O US VA DANVILLE         36 34 54.83N 079 20 45.68W BLDG               1 00015 00615 U 1 A U                A 2012283 
51-021027 O US VA DANVILLE         36 34 55.03N 079 20 38.20W BLDG               1 00012 00609 U 1 A U                A 2012283 
51-020959 O US VA DANVILLE         36 34 55.07N 079 20 18.75W POLE               1 00032 00585 U 1 B U                A 2012283 
51-068559 U US VA DANVILLE         36 34 55.41N 079 21 02.37W T-L TWR            1 00084 00645 N 4 D N 2013AEA00518OE A 2018027 
51-068585 U US VA DANVILLE         36 34 55.69N 079 21 03.78W T-L TWR            1 00077 00631 N 4 D N 2013AEA00517OE A 2018027 
51-021041 O US VA DANVILLE         36 34 56.01N 079 20 44.84W BLDG               1 00016 00617 U 1 A U                A 2012283 
51-068611 U US VA DANVILLE         36 34 56.19N 079 21 06.32W T-L TWR            1 00064 00599 N 4 D N 2013AEA00516OE A 2018027 
51-069372 U US VA LAMBSBURG        36 34 56.27N 080 44 27.61W TOWER              1 00199 01775 R 2 C P 2015AEA06616OE A 2018024 
51-022825 O US VA DANVILLE         36 34 56.29N 079 19 17.38W T-L TWR            1 00077 00622 N 5 E N 2015AEA06209OE A 2016197 
51-021045 O US VA DANVILLE         36 34 56.57N 079 20 46.87W BLDG               1 00018 00621 U 1 A U                A 2012283 
51-021037 O US VA DANVILLE         36 34 56.61N 079 20 43.24W POLE               1 00025 00626 U 1 A U                A 2012283 
51-068558 U US VA DANVILLE         36 34 56.94N 079 21 10.11W T-L TWR            1 00082 00627 N 4 D N 2013AEA00515OE A 2018027 
51-068612 U US VA DANVILLE         36 34 57.02N 079 21 01.83W T-L TWR            1 00077 00633 N 4 D N 2013AEA00519OE A 2018027 
51-021047 O US VA DANVILLE         36 34 57.12N 079 20 47.66W POLE               1 00028 00630 U 1 A U                A 2012283 
51-021048 O US VA DANVILLE         36 34 57.19N 079 20 48.30W POLE               1 00036 00637 U 1 A U                A 2012283 
51-021044 O US VA DANVILLE         36 34 57.65N 079 20 44.38W BLDG               1 00016 00619 U 1 A U                A 2012283 
51-068610 U US VA DANVILLE         36 34 57.77N 079 21 14.33W T-L TWR            1 00082 00627 N 4 D N 2013AEA00514OE A 2018027 
51-021042 O US VA DANVILLE         36 34 58.01N 079 20 43.36W POLE               1 00021 00626 U 1 A U                A 2012283 
51-068557 U US VA DANVILLE         36 34 58.50N 079 21 18.02W T-L TWR            1 00077 00619 N 4 D N 2013AEA00513OE A 2018027 
51-022824 O US VA DANVILLE         36 34 58.95N 079 19 17.62W T-L TWR            1 00077 00606 N 5 E N 2015AEA06208OE A 2016197 
51-001614 O US VA DANVILLE         36 34 59.07N 079 18 30.93W TOWER              1 00184 00713 D 1 B N 2003AEA02965OE C 2012283 
51-068586 U US VA DANVILLE         36 34 59.10N 079 21 01.15W T-L TWR            1 00073 00640 N 4 D N 2013AEA00520OE A 2018027 
51-021030 O US VA DANVILLE         36 34 59.17N 079 20 36.30W BLDG               1 00040 00647 U 1 A U                A 2012283 
51-068584 U US VA DANVILLE         36 34 59.20N 079 21 21.59W T-L TWR            1 00082 00613 N 4 D N 2013AEA00512OE A 2018028 
51-068609 U US VA DANVILLE         36 34 59.91N 079 21 25.17W T-L TWR            1 00073 00593 N 4 D N 2013AEA00511OE A 2018027 
51-021049 O US VA DANVILLE         36 34 59.95N 079 20 46.57W POLE               1 00075 00681 U 1 B U                A 2012283 
51-021046 O US VA DANVILLE         36 35 00.03N 079 20 44.34W POLE               1 00075 00682 U 1 A U                A 2012283 
51-068556 U US VA DANVILLE         36 35 00.49N 079 21 28.09W T-L TWR            1 00077 00596 N 4 D N 2013AEA00510OE A 2018027 
51-068583 U US VA DANVILLE         36 35 00.98N 079 21 31.04W T-L TWR            1 00068 00595 N 4 D N 2013AEA00509OE A 2018028 
51-001696 O US VA DANVILLE         36 35 01.00N 079 22 32.00W TOWER              1 00171 00670 N 5 E N 2000AEA01161OE C 2004347 
51-068560 U US VA DANVILLE         36 35 01.00N 079 21 00.51W T-L TWR            1 00068 00652 N 4 D N 2013AEA00521OE A 2018027 
51-022823 O US VA DANVILLE         36 35 01.70N 079 19 17.74W T-L TWR            1 00077 00597 N 5 E N 2015AEA06207OE A 2016197 
51-068608 U US VA DANVILLE         36 35 01.73N 079 21 35.59W T-L TWR            1 00086 00601 N 4 D N 2013AEA00508OE A 2018027 
51-068555 U US VA DANVILLE         36 35 02.38N 079 21 39.52W T-L TWR            1 00110 00620 N 4 D N 2013AEA00507OE A 2018027 
51-068613 U US VA DANVILLE         36 35 02.89N 079 20 59.89W T-L TWR            1 00077 00660 N 4 D N 2013AEA00522OE A 2018027 
51-068582 U US VA DANVILLE         36 35 03.28N 079 21 43.08W T-L TWR            1 00082 00601 N 4 D N 2013AEA00506OE A 2018027 
51-023033 U US VA SUTHERLIN        36 35 03.29N 079 14 26.54W TOWER              1 00089 00556 N 4 D N 2017AEA01988OE A 2017090 
51-001741 O US VA DELILA           36 35 03.97N 079 08 12.99W TOWER              1 00260 00788 D 2 C N 2003AEA01506OE C 2004074 
51-020960 O US VA DANVILLE         36 35 04.06N 079 19 55.66W BLDG               1 00030 00588 U 1 B U                A 2012283 
51-068607 U US VA DANVILLE         36 35 04.12N 079 21 46.19W T-L TWR            1 00073 00622 N 4 D N 2013AEA00505OE A 2018027 
51-022822 O US VA DANVILLE         36 35 04.55N 079 19 17.75W T-L TWR            1 00077 00602 N 5 E N 2015AEA06206OE A 2016197 
51-068554 U US VA DANVILLE         36 35 04.70N 079 21 49.43W T-L TWR            1 00073 00608 N 4 D N 2013AEA00504OE A 2018028 
51-021052 O US VA DANVILLE         36 35 04.89N 079 20 54.15W T-L TWR            1 00068 00663 N 1 E N 2013AEA00525OE C 2017261 
51-021054 O US VA DANVILLE         36 35 04.94N 079 20 56.14W T-L TWR            1 00073 00667 R 1 A S 2013AEA00524OE C 2017248 
51-069032 U US VA DANVILLE         36 35 05.20N 079 20 47.81W T-L TWR            1 00054 00656 R 4 D S 2014AEA08193OE A 2018027 
51-068614 U US VA DANVILLE         36 35 05.23N 079 20 49.97W T-L TWR            1 00059 00657 N 4 D N 2013AEA00527OE A 2018027 
51-021051 O US VA DANVILLE         36 35 05.24N 079 20 52.00W T-L TWR            1 00057 00650 N 1 A N 2013AEA00526OE C 2017219 
51-068561 U US VA DANVILLE         36 35 05.36N 079 20 45.79W T-L TWR            1 00052 00653 R 4 D S 2013AEA00529OE A 2018027 
51-068606 U US VA DANVILLE         36 35 05.38N 079 21 52.87W T-L TWR            1 00082 00624 N 4 D N 2013AEA00503OE A 2018027 
51-021055 O US VA DANVILLE         36 35 05.42N 079 20 59.08W T-L TWR            1 00083 00675 R 1 A S 2013AEA00523OE C 2017248 
51-068589 U US VA DANVILLE         36 35 05.54N 079 20 43.37W UTILITY POLE       1 00044 00650 R 4 D S 2013AEA00531OE A 2018028 
51-068552 U US VA DANVILLE         36 35 06.08N 079 21 56.68W T-L TWR            1 00086 00629 N 4 D N 2013AEA00502OE A 2018027 
51-021070 O US VA DANVILLE         36 35 06.10N 079 21 03.35W T-L TWR            1 00071 00651 U 1 B U                A 2012283 
51-068615 U US VA DANVILLE         36 35 06.55N 079 20 40.82W UTILITY POLE       1 00044 00647 R 4 D S 2013AEA00533OE A 2018028 
51-068581 U US VA DANVILLE         36 35 07.17N 079 22 00.23W T-L TWR            1 00077 00610 N 4 D N 2013AEA00501OE A 2018027 
51-068590 U US VA DANVILLE         36 35 07.29N 079 20 39.06W UTILITY POLE       1 00049 00646 R 4 D S 2013AEA00534OE A 2018028 
51-022821 O US VA DANVILLE         36 35 07.30N 079 19 17.58W T-L TWR            1 00077 00608 N 5 E N 2015AEA06205OE A 2016197 
51-068605 U US VA DANVILLE         36 35 07.71N 079 22 03.64W T-L TWR            1 00068 00598 N 4 D N 2013AEA00500OE A 2018027 
51-000985 O US VA DANVILLE         36 35 08.00N 079 23 46.00W TOWER              1 00193 00712 N 5 D N                C 2014152 
51-068551 U US VA DANVILLE         36 35 08.22N 079 22 06.53W T-L TWR            1 00077 00605 N 4 D N 2013AEA00499OE A 2018027 
51-068562 U US VA DANVILLE         36 35 08.46N 079 20 36.24W T-L TWR            1 00075 00667 N 4 D N 2013AEA00535OE A 2018028 
51-068580 U US VA DANVILLE         36 35 08.90N 079 22 10.48W T-L TWR            1 00079 00605 N 4 D N 2013AEA00498OE A 2018027 
51-068616 U US VA DANVILLE         36 35 09.15N 079 20 35.46W T-L TWR            1 00073 00663 N 4 D N 2013AEA00536OE A 2018028 
51-068604 U US VA DANVILLE         36 35 09.34N 079 22 12.99W T-L TWR            1 00073 00593 N 4 D N 2013AEA00497OE A 2018027 
51-077484 U US VA SUFFOLK          36 35 09.60N 076 40 32.30W TOWER              1 00199 00262 N 4 D N 2019AEA14216OE A 2020062 
51-068550 U US VA DANVILLE         36 35 09.72N 079 22 15.19W T-L TWR            1 00077 00582 N 4 D N 2013AEA00496OE A 2018028 
